   9809     AichiSR  BL5S1
 20171006-000-S  17.10.06 11:36 - 17.10.06 11:36
                                                                                 
 Ring :   1.2 GeV   300.7 mA -  300.5 mA
 Mono :   Si(111)       D=  3.13553 A    Initial angle= 12.64017 deg
 BL5S1    Aux input    ( 2)   Repetition=  1     Points= 4447
 Param file : DUMMYNAME.prm   energy axis (2)    Block =     1

 Block      Init-Eng  final-Eng     Step/eV     Time/s       Num
     1        8684.36  10084.36        0.31       0.00      4448
 ORTEC( 0)     NDCH = 4
  Angle(c)  Angle(o)    time/s         1         2         3
      Mode         0         0         1         2         2
    Offset         0         0  9420.800  9551.100  7214.300
  11.46978  11.46986    0.0034  23158079  32772849     -1348
  11.46936  11.46945    0.0034  23151879  32776049     -1348
  11.46894  11.46905    0.0034  23165779  32784349     -1614
  11.46853  11.46865    0.0034  23165279  32794149     -1081
  11.46811  11.46826    0.0034  23162279  32786149     -1881
  11.46769  11.46786    0.0034  23154079  32776049      -548
  11.46728  11.46744    0.0034  23147679  32787749     -1881
  11.46686  11.46702    0.0034  23144979  32786149      -814
  11.46644  11.46658    0.0034  23153779  32796349     -1614
  11.46603  11.46615    0.0034  23144479  32785949      -814
  11.46561  11.46573    0.0034  23142079  32795949     -1613
  11.46519  11.46531    0.0034  23126279  32781949     -1081
  11.46478  11.46490    0.0034  23140679  32800549     -1081
  11.46436  11.46448    0.0034  23138879  32818749     -1614
  11.46394  11.46408    0.0034  23121779  32810949      -548
  11.46353  11.46366    0.0034  23124179  32789949     -1614
  11.46311  11.46325    0.0034  23118879  32794949      -548
  11.46269  11.46284    0.0034  23108479  32812049     -1348
  11.46228  11.46243    0.0034  23111079  32820549      -814
  11.46186  11.46202    0.0034  23099879  32805649     -1081
  11.46144  11.46160    0.0034  23090879  32810949      -814
  11.46103  11.46116    0.0034  23106879  32833149      -814
  11.46061  11.46073    0.0034  23104979  32827549     -1348
  11.46019  11.46029    0.0034  23098279  32832349      -548
  11.45978  11.45987    0.0034  23093779  32809949     -1614
  11.45936  11.45945    0.0034  23086579  32816349      -548
  11.45894  11.45905    0.0034  23087179  32836849     -1613
  11.45853  11.45866    0.0034  23105279  32854749      -548
  11.45811  11.45827    0.0034  23080679  32839549     -1081
  11.45769  11.45786    0.0034  23072979  32833649      -548
  11.45728  11.45745    0.0034  23081279  32830749     -1081
  11.45686  11.45702    0.0034  23089479  32854749      -814
  11.45644  11.45659    0.0034  23079879  32869349      -548
  11.45603  11.45616    0.0034  23077479  32852049     -1081
  11.45561  11.45573    0.0034  23058279  32845149      -548
  11.45519  11.45531    0.0034  23073779  32854749     -1348
  11.45478  11.45490    0.0034  23070279  32862749       -14
  11.45436  11.45449    0.0034  23070279  32862149     -1614
  11.45394  11.45409    0.0034  23048179  32838449      -281
  11.45353  11.45367    0.0034  23054079  32835549     -1081
  11.45311  11.45326    0.0034  23050279  32846749      -814
  11.45269  11.45285    0.0034  23064479  32866749      -814
  11.45228  11.45244    0.0034  23052979  32854949     -1348
  11.45186  11.45203    0.0034  23050579  32862649      -279
  11.45144  11.45160    0.0034  23033279  32865349     -1348
  11.45103  11.45117    0.0034  23044679  32884849      -281
  11.45061  11.45074    0.0034  23036979  32881349     -1614
  11.45019  11.45030    0.0034  23031879  32865649      -281
  11.44978  11.44987    0.0034  23007379  32846749     -1348
  11.44936  11.44946    0.0034  23019879  32860849      -548
  11.44894  11.44906    0.0034  23022579  32890149     -1081
  11.44853  11.44866    0.0034  23018279  32885149      -814
  11.44811  11.44827    0.0034  23004679  32868349      -548
  11.44769  11.44787    0.0034  22999679  32853349     -1081
  11.44728  11.44745    0.0034  23007379  32882149       -14
  11.44686  11.44702    0.0034  23017279  32904549     -1614
  11.44644  11.44659    0.0034  22998079  32910449      -281
  11.44603  11.44616    0.0034  22994879  32879249     -1081
  11.44561  11.44573    0.0034  22989279  32886749      -548
  11.44519  11.44531    0.0034  23006879  32918649     -1079
  11.44478  11.44490    0.0034  22998079  32908549      -814
  11.44436  11.44449    0.0034  22984979  32907549      -814
  11.44394  11.44408    0.0034  22965279  32876549     -1081
  11.44353  11.44367    0.0034  22975379  32894949      -814
  11.44311  11.44326    0.0034  22984979  32917649     -1348
  11.44269  11.44285    0.0034  22975079  32909149      -548
  11.44228  11.44244    0.0034  22965279  32895249     -1614
  11.44186  11.44203    0.0034  22971679  32908349      -548
  11.44144  11.44161    0.0034  22967679  32910749     -1348
  11.44103  11.44117    0.0034  22979379  32932349      -814
  11.44061  11.44074    0.0034  22965279  32926149     -1081
  11.44019  11.44030    0.0034  22948679  32914149     -1081
  11.43978  11.43988    0.0034  22968179  32914749     -1081
  11.43936  11.43947    0.0034  22960979  32935749     -1614
  11.43894  11.43907    0.0034  22960179  32933349      -548
  11.43853  11.43867    0.0034  22965479  32933949     -2146
  11.43811  11.43828    0.0034  22940679  32921949      -548
  11.43769  11.43788    0.0034  22940679  32937349     -1348
  11.43728  11.43746    0.0034  22941479  32940849      -814
  11.43686  11.43704    0.0034  22949779  32968849     -1081
  11.43644  11.43661    0.0034  22940679  32950949     -1348
  11.43603  11.43617    0.0034  22936679  32949149     -1081
  11.43561  11.43575    0.0034  22926879  32954749     -1348
  11.43519  11.43533    0.0034  22939379  32967249      -814
  11.43478  11.43492    0.0034  22925479  32949149     -1614
  11.43436  11.43451    0.0034  22921279  32945649      -548
  11.43394  11.43410    0.0034  22906279  32952049     -1614
  11.43353  11.43369    0.0034  22922879  32957649      -814
  11.43311  11.43328    0.0034  22919379  32964049     -1614
  11.43269  11.43287    0.0034  22921479  32951249      -814
  11.43228  11.43246    0.0034  22901779  32951749     -1348
  11.43186  11.43205    0.0034  22924979  32996849     -1346
  11.43144  11.43163    0.0034  22908479  32976049     -1081
  11.43103  11.43120    0.0034  22908979  32981649     -1881
  11.43061  11.43077    0.0034  22897279  32964049      -548
  11.43019  11.43033    0.0034  22903879  32966749     -1881
  11.42978  11.42990    0.0034  22911679  32999249      -548
  11.42936  11.42949    0.0034  22902079  32989149     -1614
  11.42894  11.42909    0.0034  22896479  32996549      -814
  11.42853  11.42870    0.0034  22891879  32989949     -1081
  11.42811  11.42830    0.0034  22892679  33004849     -1348
  11.42769  11.42791    0.0034  22897479  33019249      -814
  11.42728  11.42749    0.0034  22898279  33022449     -1348
  11.42686  11.42706    0.0034  22891679  33021349      -548
  11.42644  11.42663    0.0034  22883379  33007749     -1348
  11.42603  11.42620    0.0034  22878279  33010449       -14
  11.42561  11.42577    0.0034  22884479  33027549     -1348
  11.42519  11.42535    0.0034  22892979  33035749      -279
  11.42478  11.42494    0.0034  22876479  33034449     -1081
  11.42436  11.42453    0.0034  22863379  33030749      -548
  11.42394  11.42412    0.0034  22865779  33014949      -814
  11.42353  11.42371    0.0034  22856679  33042149     -1081
  11.42311  11.42330    0.0034  22867079  33021649      -814
  11.42269  11.42289    0.0034  22851079  33020549     -1081
  11.42228  11.42247    0.0034  22828479  33003249      -281
  11.42186  11.42206    0.0034  22822079  32987249     -1614
  11.42144  11.42164    0.0034  22807879  32957349      -281
  11.42103  11.42121    0.0034  22736179  32869149     -1614
  11.42061  11.42077    0.0034  22611079  32690749      -814
  11.42019  11.42034    0.0034  22447379  32451549     -1081
  11.41978  11.41991    0.0034  22256979  32189149      -814
  11.41936  11.41950    0.0034  22098079  31984049     -1348
  11.41894  11.41909    0.0034  22050579  31905149     -1348
  11.41853  11.41870    0.0034  22118379  32008349      -546
  11.41811  11.41831    0.0034  22271079  32253149     -1081
  11.41769  11.41790    0.0034  22478579  32554449      -281
  11.41728  11.41749    0.0034  22648679  32794949     -1614
  11.41686  11.41706    0.0034  22724479  32938949       -14
  11.41644  11.41663    0.0034  22776179  33010449     -1081
  11.41603  11.41620    0.0034  22825279  33078449      -814
  11.41561  11.41577    0.0034  22828979  33087549      -814
  11.41519  11.41535    0.0034  22835379  33102149      -814
  11.41478  11.41494    0.0034  22820979  33104849      -548
  11.41436  11.41453    0.0034  22822279  33088849     -1348
  11.41394  11.41412    0.0034  22843079  33122749      -281
  11.41353  11.41371    0.0034  22837479  33144549     -1614
  11.41311  11.41329    0.0034  22835679  33125949      -281
  11.41269  11.41288    0.0034  22830879  33131549     -1348
  11.41228  11.41247    0.0034  22822879  33149349      -814
  11.41186  11.41206    0.0034  22841979  33153649     -1079
  11.41144  11.41165    0.0034  22830279  33160549     -1081
  11.41103  11.41122    0.0034  22823379  33161649     -1081
  11.41061  11.41079    0.0034  22816179  33137949     -1081
  11.41019  11.41035    0.0034  22824179  33167549      -814
  11.40978  11.40992    0.0034  22829279  33172349     -1881
  11.40936  11.40951    0.0034  22826279  33184849      -548
  11.40894  11.40911    0.0034  22817479  33168849     -1881
  11.40853  11.40871    0.0034  22821479  33176049      -814
  11.40811  11.40832    0.0034  22823879  33192849     -1614
  11.40769  11.40792    0.0034  22826879  33211749     -1081
  11.40728  11.40750    0.0034  22813779  33216049     -1081
  11.40686  11.40708    0.0034  22823679  33199749     -1081
  11.40644  11.40665    0.0034  22818279  33204049      -814
  11.40603  11.40621    0.0034  22819679  33231549     -1348
  11.40561  11.40579    0.0034  22817279  33217949      -814
  11.40519  11.40537    0.0034  22817179  33225749     -1613
  11.40478  11.40496    0.0034  22806279  33215249      -548
  11.40436  11.40455    0.0034  22806879  33222949     -1614
  11.40394  11.40414    0.0034  22805279  33239249      -814
  11.40353  11.40372    0.0034  22816679  33251249     -1081
  11.40311  11.40331    0.0034  22791679  33231749     -1348
  11.40269  11.40290    0.0034  22807879  33242449      -814
  11.40228  11.40249    0.0034  22800979  33246449     -1614
  11.40186  11.40208    0.0034  22803079  33255549      -548
  11.40144  11.40166    0.0034  22795079  33250749     -2148
  11.40103  11.40123    0.0034  22787679  33258149      -548
  11.40061  11.40080    0.0034  22790879  33250749     -1614
  11.40019  11.40037    0.0034  22794879  33275249      -814
  11.39978  11.39994    0.0034  22799679  33284049     -1614
  11.39936  11.39952    0.0034  22799679  33291549     -1081
  11.39894  11.39912    0.0034  22792479  33276849      -814
  11.39853  11.39873    0.0034  22804479  33296849     -1348
  11.39811  11.39834    0.0034  22787879  33310249      -546
  11.39769  11.39793    0.0034  22791879  33310449     -1614
  11.39728  11.39752    0.0034  22779879  33296849      -548
  11.39686  11.39709    0.0034  22787079  33316849     -1614
  11.39644  11.39667    0.0034  22782279  33317149      -548
  11.39603  11.39623    0.0034  22782579  33303749     -1348
  11.39561  11.39580    0.0034  22783079  33311549      -814
  11.39519  11.39538    0.0034  22771879  33308049     -1081
  11.39478  11.39497    0.0034  22772979  33306949      -814
  11.39436  11.39456    0.0034  22767379  33325149      -814
  11.39394  11.39415    0.0034  22767079  33317649     -1348
  11.39353  11.39373    0.0034  22767379  33329649      -548
  11.39311  11.39332    0.0034  22759679  33323549     -1614
  11.39269  11.39291    0.0034  22757479  33330449      -281
  11.39228  11.39250    0.0034  22759379  33333949     -1614
  11.39186  11.39209    0.0034  22763679  33331249      -548
  11.39144  11.39166    0.0034  22759579  33356949     -1346
  11.39103  11.39123    0.0034  22744679  33333949     -1081
  11.39061  11.39080    0.0034  22740479  33313149     -1081
  11.39019  11.39037    0.0034  22735079  33336849     -1081
  11.38978  11.38994    0.0034  22722079  33336049      -814
  11.38936  11.38953    0.0034  22732979  33351749     -1348
  11.38894  11.38913    0.0034  22728479  33334149      -281
  11.38853  11.38873    0.0034  22728679  33331749     -1881
  11.38811  11.38833    0.0034  22731879  33346449      -281
  11.38769  11.38794    0.0034  22728479  33337649     -1348
  11.38728  11.38752    0.0034  22716679  33350949      -548
  11.38686  11.38710    0.0034  22713779  33347249     -1081
  11.38644  11.38667    0.0034  22703379  33348349      -814
  11.38603  11.38623    0.0034  22710279  33365949      -548
  11.38561  11.38581    0.0034  22699679  33343549     -1081
  11.38519  11.38539    0.0034  22683379  33343249      -548
  11.38478  11.38498    0.0034  22693479  33352949     -1346
  11.38436  11.38457    0.0034  22695879  33356849      -281
  11.38394  11.38416    0.0034  22683679  33341949     -1614
  11.38353  11.38375    0.0034  22689279  33356049      -548
  11.38311  11.38334    0.0034  22672479  33353949     -1348
  11.38269  11.38293    0.0034  22684479  33368849     -1081
  11.38228  11.38252    0.0034  22680179  33365149      -814
  11.38186  11.38211    0.0034  22688479  33378149     -1614
  11.38144  11.38169    0.0034  22669279  33370149      -281
  11.38103  11.38127    0.0034  22667679  33355549     -1614
  11.38061  11.38083    0.0034  22663079  33382149      -548
  11.38019  11.38040    0.0034  22675679  33375549     -1881
  11.37978  11.37997    0.0034  22661279  33388849      -814
  11.37936  11.37955    0.0034  22659679  33381649     -1348
  11.37894  11.37915    0.0034  22658879  33374449      -814
  11.37853  11.37876    0.0034  22672179  33397149     -1081
  11.37811  11.37837    0.0034  22666479  33426049     -1346
  11.37769  11.37797    0.0034  22666879  33395749      -814
  11.37728  11.37756    0.0034  22653279  33392849     -1348
  11.37686  11.37713    0.0034  22661779  33416549      -548
  11.37644  11.37670    0.0034  22642579  33418149     -1614
  11.37603  11.37627    0.0034  22641779  33419249      -281
  11.37561  11.37584    0.0034  22634279  33396349     -1348
  11.37519  11.37542    0.0034  22636479  33409949      -548
  11.37478  11.37501    0.0034  22651679  33433149     -1348
  11.37436  11.37460    0.0034  22653279  33427549      -814
  11.37394  11.37419    0.0034  22642879  33424849     -1081
  11.37353  11.37378    0.0034  22643379  33430149     -1081
  11.37311  11.37337    0.0034  22661479  33481149      -814
  11.37269  11.37296    0.0034  22648679  33463249     -1881
  11.37228  11.37255    0.0034  22633479  33464049      -281
  11.37186  11.37214    0.0034  22637779  33460349     -1881
  11.37144  11.37173    0.0034  22653679  33485249      -813
  11.37103  11.37129    0.0034  22649779  33489149     -1881
  11.37061  11.37086    0.0034  22630579  33475549      -814
  11.37019  11.37042    0.0034  22648979  33490449     -1348
  11.36978  11.37000    0.0034  22632679  33491549     -1614
