   9809     AichiSR  BL5S1
 20171006-000-S  17.10.06 11:39 - 17.10.06 11:39
                                                                                 
 Ring :   1.2 GeV   300.2 mA -  300.6 mA
 Mono :   Si(111)       D=  3.13553 A    Initial angle= 12.63989 deg
 BL5S1    Aux input    ( 2)   Repetition=  1     Points= 4447
 Param file : DUMMYNAME.prm   energy axis (2)    Block =     1

 Block      Init-Eng  final-Eng     Step/eV     Time/s       Num
     1        8684.36  10084.36        0.31       0.00      4448
 ORTEC( 0)     NDCH = 4
  Angle(c)  Angle(o)    time/s         1         2         3
      Mode         0         0         1         2         2
    Offset         0         0  9420.800  9551.100  7214.300
  11.94394  11.94389    0.0034  25400679  12919749       252
  11.94353  11.94348    0.0034  25410579  12922749     -1081
  11.94311  11.94306    0.0034  25396679  12911549       -14
  11.94269  11.94266    0.0034  25387479  12926649      -813
  11.94228  11.94224    0.0034  25407679  12929949       -14
  11.94186  11.94182    0.0034  25409479  12938449      -814
  11.94144  11.94140    0.0034  25394879  12936849      -814
  11.94103  11.94096    0.0034  25390579  12939749       -14
  11.94061  11.94053    0.0034  25388479  12938449      -814
  11.94019  11.94009    0.0034  25389479  12937949       -14
  11.93978  11.93967    0.0034  25389779  12948549     -1081
  11.93936  11.93927    0.0034  25379079  12947249       252
  11.93894  11.93887    0.0034  25384179  12946149     -1081
  11.93853  11.93848    0.0034  25380679  12949949       -14
  11.93811  11.93808    0.0034  25386879  12951749      -814
  11.93769  11.93768    0.0034  25381479  12956849      -281
  11.93728  11.93726    0.0034  25373479  12953949      -281
  11.93686  11.93682    0.0034  25370879  12953349      -814
  11.93644  11.93639    0.0034  25375379  12972849       -14
  11.93603  11.93596    0.0034  25387479  12984349     -1346
  11.93561  11.93553    0.0034  25367079  12981949       519
  11.93519  11.93512    0.0034  25356979  12975749     -1348
  11.93478  11.93471    0.0034  25366879  12983749       252
  11.93436  11.93430    0.0034  25371379  12989149      -814
  11.93394  11.93388    0.0034  25374879  12986749       -14
  11.93353  11.93347    0.0034  25369779  12984849      -548
  11.93311  11.93306    0.0034  25358879  12993649      -814
  11.93269  11.93265    0.0034  25369779  13002949       -14
  11.93228  11.93224    0.0034  25381479  13005149      -814
  11.93186  11.93182    0.0034  25367079  13007749       519
  11.93144  11.93140    0.0034  25361279  13007749     -1081
  11.93103  11.93097    0.0034  25362879  13009349       252
  11.93061  11.93053    0.0034  25377479  13025349      -814
  11.93019  11.93009    0.0034  25372479  13027549       -14
  11.92978  11.92967    0.0034  25369779  13026749      -548
  11.92936  11.92927    0.0034  25367879  13026149      -281
  11.92894  11.92887    0.0034  25366979  13031249      -279
  11.92853  11.92848    0.0034  25364479  13035549      -548
  11.92811  11.92808    0.0034  25351079  13030149       -14
  11.92769  11.92768    0.0034  25349279  13030149     -1348
  11.92728  11.92726    0.0034  25354579  13037649       252
  11.92686  11.92683    0.0034  25355679  13047249     -1348
  11.92644  11.92640    0.0034  25359679  13041949       252
  11.92603  11.92596    0.0034  25356479  13053349     -1081
  11.92561  11.92554    0.0034  25351679  13044349      -281
  11.92519  11.92512    0.0034  25342079  13047749      -548
  11.92478  11.92471    0.0034  25351679  13057349      -548
  11.92436  11.92430    0.0034  25363879  13053149      -281
  11.92394  11.92389    0.0034  25338279  13064049     -1081
  11.92353  11.92348    0.0034  25336479  13070749       -14
  11.92311  11.92307    0.0034  25344679  13071749     -1614
  11.92269  11.92266    0.0034  25352179  13079549       252
  11.92228  11.92224    0.0034  25347779  13084849     -1346
  11.92186  11.92183    0.0034  25345279  13081649      -281
  11.92144  11.92140    0.0034  25334279  13082949     -1081
  11.92103  11.92096    0.0034  25336479  13089349      -548
  11.92061  11.92053    0.0034  25344479  13087749     -1081
  11.92019  11.92009    0.0034  25338279  13095249      -814
  11.91978  11.91967    0.0034  25332679  13096549      -281
  11.91936  11.91926    0.0034  25339079  13097949     -1348
  11.91894  11.91887    0.0034  25327679  13100349      -281
  11.91853  11.91848    0.0034  25328479  13103549     -1348
  11.91811  11.91808    0.0034  25332979  13111549      -281
  11.91769  11.91767    0.0034  25324979  13109349     -1614
  11.91728  11.91725    0.0034  25317779  13107749      -281
  11.91686  11.91682    0.0034  25321779  13116049      -814
  11.91644  11.91638    0.0034  25330879  13120849      -814
  11.91603  11.91595    0.0034  25318879  13126949      -281
  11.91561  11.91553    0.0034  25328779  13127049     -1346
  11.91519  11.91512    0.0034  25318079  13132349       252
  11.91478  11.91470    0.0034  25318579  13129349     -1614
  11.91436  11.91429    0.0034  25321779  13132849       -14
  11.91394  11.91388    0.0034  25320679  13130949     -1348
  11.91353  11.91347    0.0034  25308679  13133649       -14
  11.91311  11.91306    0.0034  25312679  13141949      -814
  11.91269  11.91265    0.0034  25308179  13136349      -548
  11.91228  11.91224    0.0034  25308979  13149949      -281
  11.91186  11.91183    0.0034  25305479  13152849      -814
  11.91144  11.91140    0.0034  25296179  13145649      -281
  11.91103  11.91096    0.0034  25303679  13159249     -1081
  11.91061  11.91053    0.0034  25307879  13158149       519
  11.91019  11.91009    0.0034  25299079  13163549     -1348
  11.90978  11.90967    0.0034  25301479  13160049       252
  11.90936  11.90927    0.0034  25287679  13161649      -814
  11.90894  11.90887    0.0034  25291179  13175049      -279
  11.90853  11.90848    0.0034  25296679  13168049      -281
  11.90811  11.90808    0.0034  25287079  13173949      -548
  11.90769  11.90767    0.0034  25281779  13168549      -281
  11.90728  11.90725    0.0034  25275679  13176049      -814
  11.90686  11.90682    0.0034  25268979  13185349       519
  11.90644  11.90638    0.0034  25280679  13191249     -1081
  11.90603  11.90595    0.0034  25275879  13180549       252
  11.90561  11.90553    0.0034  25269279  13188049     -1081
  11.90519  11.90511    0.0034  25261479  13192049       252
  11.90478  11.90470    0.0034  25281279  13200849      -814
  11.90436  11.90429    0.0034  25276179  13204549      -281
  11.90394  11.90388    0.0034  25258879  13197949       -14
  11.90353  11.90347    0.0034  25257279  13199549      -548
  11.90311  11.90305    0.0034  25270079  13210449       -14
  11.90269  11.90265    0.0034  25276979  13213949      -814
  11.90228  11.90224    0.0034  25268279  13217449       521
  11.90186  11.90182    0.0034  25250879  13215749     -1081
  11.90144  11.90140    0.0034  25256679  13219749       519
  11.90103  11.90096    0.0034  25255879  13222149      -814
  11.90061  11.90052    0.0034  25259679  13224849      -281
  11.90019  11.90009    0.0034  25240479  13224349      -548
  11.89978  11.89967    0.0034  25239879  13221649      -281
  11.89936  11.89927    0.0034  25249779  13230749      -281
  11.89894  11.89887    0.0034  25239379  13236849      -548
  11.89853  11.89848    0.0034  25226579  13231249       252
  11.89811  11.89808    0.0034  25242579  13230449      -814
  11.89769  11.89767    0.0034  25239079  13226149       786
  11.89728  11.89725    0.0034  25230879  13234149     -1081
  11.89686  11.89682    0.0034  25226279  13244349       252
  11.89644  11.89638    0.0034  25222079  13246449      -814
  11.89603  11.89595    0.0034  25216979  13244849      -281
  11.89561  11.89553    0.0034  25231479  13248649      -279
  11.89519  11.89511    0.0034  25223379  13256349      -814
  11.89478  11.89470    0.0034  25213479  13258749       -14
  11.89436  11.89429    0.0034  25204179  13248349     -1081
  11.89394  11.89387    0.0034  25214079  13259749       252
  11.89353  11.89346    0.0034  25216679  13257349     -1348
  11.89311  11.89305    0.0034  25220179  13271249       519
  11.89269  11.89263    0.0034  25214079  13273149     -1081
  11.89228  11.89222    0.0034  25205479  13271249      -281
  11.89186  11.89181    0.0034  25209779  13278449      -814
  11.89144  11.89138    0.0034  25213279  13280349      -814
  11.89103  11.89094    0.0034  25203679  13282749      -281
  11.89061  11.89051    0.0034  25194879  13285649     -1081
  11.89019  11.89007    0.0034  25192979  13277349       -14
  11.88978  11.88966    0.0034  25193779  13288849     -1614
  11.88936  11.88925    0.0034  25196679  13291749       252
  11.88894  11.88886    0.0034  25197079  13296349     -1346
  11.88853  11.88847    0.0034  25193479  13293949      -281
  11.88811  11.88807    0.0034  25182879  13289649     -1081
  11.88769  11.88766    0.0034  25185479  13304549      -814
  11.88728  11.88724    0.0034  25175879  13302149      -814
  11.88686  11.88681    0.0034  25168679  13298949     -1081
  11.88644  11.88637    0.0034  25173279  13304049      -281
  11.88603  11.88594    0.0034  25176979  13304349     -1348
  11.88561  11.88552    0.0034  25153279  13304549       -14
  11.88519  11.88510    0.0034  25170879  13310449     -1348
  11.88478  11.88469    0.0034  25169479  13306449      -281
  11.88436  11.88428    0.0034  25164979  13314749     -1348
  11.88394  11.88387    0.0034  25156479  13324549      -548
  11.88353  11.88346    0.0034  25147879  13316349      -814
  11.88311  11.88304    0.0034  25150879  13333149     -1081
  11.88269  11.88263    0.0034  25161779  13332849      -548
  11.88228  11.88222    0.0034  25162379  13331349     -1079
  11.88186  11.88180    0.0034  25152479  13333349       -14
  11.88144  11.88138    0.0034  25159679  13332349     -1614
  11.88103  11.88095    0.0034  25149279  13343549      -281
  11.88061  11.88051    0.0034  25139079  13342949     -1348
  11.88019  11.88008    0.0034  25126879  13344049      -281
  11.87978  11.87966    0.0034  25132979  13350149      -814
  11.87936  11.87925    0.0034  25130079  13340849      -548
  11.87894  11.87886    0.0034  25139679  13350949      -548
  11.87853  11.87846    0.0034  25135379  13353149     -1081
  11.87811  11.87806    0.0034  25118579  13352349      -281
  11.87769  11.87765    0.0034  25122879  13355549     -1348
  11.87728  11.87723    0.0034  25121279  13360849       252
  11.87686  11.87680    0.0034  25122279  13360549     -1348
  11.87644  11.87637    0.0034  25109279  13360549       -14
  11.87603  11.87594    0.0034  25102279  13366949      -814
  11.87561  11.87551    0.0034  25115379  13358449      -548
  11.87519  11.87510    0.0034  25131379  13375349      -279
  11.87478  11.87469    0.0034  25109279  13376349      -548
  11.87436  11.87428    0.0034  25103879  13373949      -281
  11.87394  11.87387    0.0034  25105779  13383249     -1081
  11.87353  11.87345    0.0034  25107879  13390149       -14
  11.87311  11.87305    0.0034  25091879  13389649     -1348
  11.87269  11.87264    0.0034  25095679  13389949       252
  11.87228  11.87223    0.0034  25092479  13383249      -814
  11.87186  11.87181    0.0034  25080979  13394749       -14
  11.87144  11.87138    0.0034  25090279  13388349      -548
  11.87103  11.87095    0.0034  25074879  13386949       -14
  11.87061  11.87051    0.0034  25057479  13387249      -281
  11.87019  11.87008    0.0034  25063679  13382449      -548
  11.86978  11.86966    0.0034  25064479  13399749       252
  11.86936  11.86925    0.0034  25063379  13391249      -814
  11.86894  11.86885    0.0034  25053279  13397949       519
  11.86853  11.86846    0.0034  25046279  13399649      -813
  11.86811  11.86806    0.0034  25044179  13397349       519
  11.86769  11.86765    0.0034  25050079  13406949      -814
  11.86728  11.86723    0.0034  25039679  13405349       -14
  11.86686  11.86680    0.0034  25028179  13403749      -281
  11.86644  11.86637    0.0034  25022279  13408849      -281
  11.86603  11.86594    0.0034  25033279  13409649       -14
  11.86561  11.86551    0.0034  25043879  13416049      -548
  11.86519  11.86510    0.0034  25016979  13412849       252
  11.86478  11.86469    0.0034  25019679  13416049      -814
  11.86436  11.86427    0.0034  25014279  13422749       519
  11.86394  11.86386    0.0034  25034279  13431749      -814
  11.86353  11.86345    0.0034  25027079  13437149       -14
  11.86311  11.86304    0.0034  25028679  13427549      -548
  11.86269  11.86263    0.0034  25013479  13432549      -281
  11.86228  11.86222    0.0034  25014279  13438449      -281
  11.86186  11.86180    0.0034  25033479  13451349      -813
  11.86144  11.86137    0.0034  25026079  13454749       -14
  11.86103  11.86094    0.0034  25022279  13444549      -814
  11.86061  11.86050    0.0034  25019379  13452049       -14
  11.86019  11.86007    0.0034  25027379  13453949     -1348
  11.85978  11.85965    0.0034  25015079  13460349      -281
  11.85936  11.85925    0.0034  25026279  13464849     -1081
  11.85894  11.85885    0.0034  25007079  13463549      -281
  11.85853  11.85846    0.0034  25014079  13463749      -814
  11.85811  11.85806    0.0034  25016679  13472549      -548
  11.85769  11.85764    0.0034  25026879  13475249      -548
  11.85728  11.85722    0.0034  25016679  13481149     -1081
  11.85686  11.85680    0.0034  25003879  13475749       -14
  11.85644  11.85636    0.0034  25010279  13481149     -1614
  11.85603  11.85593    0.0034  25008979  13486449       252
  11.85561  11.85550    0.0034  25005779  13492349     -1348
  11.85519  11.85509    0.0034  25003879  13483949      -546
  11.85478  11.85468    0.0034  24991879  13482749     -1081
  11.85436  11.85427    0.0034  24989779  13490749      -548
  11.85394  11.85386    0.0034  24992979  13492849      -548
  11.85353  11.85345    0.0034  24992979  13505349      -814
  11.85311  11.85303    0.0034  24988479  13499749      -281
  11.85269  11.85262    0.0034  24982079  13504049     -1348
  11.85228  11.85221    0.0034  24986879  13510949       -14
  11.85186  11.85180    0.0034  24991879  13516549     -1348
  11.85144  11.85137    0.0034  24975679  13505649      -281
  11.85103  11.85094    0.0034  24974279  13512849     -1348
  11.85061  11.85050    0.0034  24972479  13509949      -281
  11.85019  11.85007    0.0034  24974079  13516049      -814
  11.84978  11.84965    0.0034  24970079  13517649     -1081
  11.84936  11.84924    0.0034  24971679  13526149       -14
  11.84894  11.84885    0.0034  24962879  13523549     -1348
  11.84853  11.84846    0.0034  24954879  13530849       -12
  11.84811  11.84806    0.0034  24952479  13523749     -1614
  11.84769  11.84765    0.0034  24959679  13529149       -14
  11.84728  11.84723    0.0034  24947379  13526949     -1081
